CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;QT_TT_RIZOMAS;QT_RIZOMAS_ATAC;PERC_TOCO_ATAC
22122;20314;Fazenda Agua Mansa;419;5;IACSP95-5000;2021;9,09;165;0;0,00%
22223;20314;Fazenda Agua Mansa;420;6;IACSP95-5000;2021;2,61;83;0;0,00%
22122;20314;Fazenda Agua Mansa;422;5;IACSP95-5000;2021;10,31;164;6;3,66%
22223;20314;Fazenda Agua Mansa;422;6;IACSP95-5000;2021;10,31;333;0;0,00%
22223;20314;Fazenda Agua Mansa;425;6;IACSP95-5000;2021;5,96;202;0;0,00%
22223;20314;Fazenda Agua Mansa;427;5;RB92579;2021;2,17;72;0;0,00%
22223;20314;Fazenda Agua Mansa;433;5;RB92579;2021;3,46;119;0;0,00%
22122;20314;Fazenda Agua Mansa;436;4;RB92579;2021;7,51;131;8;6,11%
22223;20314;Fazenda Agua Mansa;436;5;RB92579;2021;7,51;117;2;1,71%
22223;20314;Fazenda Agua Mansa;440;5;RB92579;2021;1,43;52;0;0,00%
22122;20314;Fazenda Agua Mansa;454;4;RB92579;2021;3,25;55;16;29,09%
22122;20314;Fazenda Agua Mansa;455;4;RB92579;2021;3,91;61;9;14,75%
22122;20314;Fazenda Agua Mansa;456;4;RB92579;2021;2,59;43;15;34,88%
22223;20314;Fazenda Agua Mansa;459;5;RB92579;2021;6,61;221;0;0,00%
22223;20314;Fazenda Agua Mansa;462;5;RB92579;2021;5,05;162;0;0,00%
22122;20314;Fazenda Agua Mansa;465;4;RB92579;2021;17,86;274;52;18,98%
22122;20314;Fazenda Agua Mansa;466;4;RB92579;2021;23,38;327;64;19,57%
22223;20314;Fazenda Agua Mansa;466;5;RB92579;2021;23,38;797;1;0,13%
22122;20314;Fazenda Agua Mansa;486;3;CTC9002;2021;25,01;855;8;0,94%
22324;20314;Fazenda Agua Mansa;486;0;CTC9003BT;2022;20,93;443;1;0,23%
22627;20314;Fazenda Agua Mansa;486;3;VIVEIRO;2025;24,77;409;0;0,00%
22324;20314;Fazenda Agua Mansa;487;0;RB975952;2022;21,41;419;1;0,24%
22122;20314;Fazenda Agua Mansa;500;2;RB92579;2021;18,02;292;0;0,00%
22223;20314;Fazenda Agua Mansa;500;3;RB92579;2021;18,02;554;1;0,18%
22324;20314;Fazenda Agua Mansa;500;0;CTC9007;2022;15,79;286;0;0,00%
22526;20314;Fazenda Agua Mansa;500;2;CTC9007;2024;17,8;578;0;0,00%
22627;20314;Fazenda Agua Mansa;500;3;CTC9007;2025;17,8;567;0;0,00%
22627;20314;Fazenda Agua Mansa;501;3;CTC9007;2025;26;153;0;0,00%
22122;20314;Fazenda Agua Mansa;502;2;RB92579;2021;28,27;435;3;0,69%
22324;20314;Fazenda Agua Mansa;502;0;RB975952;2022;21,19;468;2;0,43%
22223;20314;Fazenda Agua Mansa;503;0;ADEF;2021;15,14;481;0;0,00%
22425;20314;Fazenda Agua Mansa;503;1;CTC9007;2024;28,93;841;0;0,00%
22627;20314;Fazenda Agua Mansa;503;3;CTC9007;2025;28,93;915;0;0,00%
22122;20314;Fazenda Agua Mansa;504;2;RB92579;2021;5,49;76;0;0,00%
22526;20314;Fazenda Agua Mansa;505;2;CTC9007;2024;17,98;539;0;0,00%
22627;20314;Fazenda Agua Mansa;505;3;CTC9007;2025;17,98;511;0;0,00%
22122;20314;Fazenda Agua Mansa;507;2;RB92579;2021;3,87;62;3;4,84%
22324;20314;Fazenda Agua Mansa;507;0;RB975952;2022;26,4;62;0;0,00%
22627;20314;Fazenda Agua Mansa;507;3;RB975952;2025;29,75;739;1;0,14%
22627;20314;Fazenda Agua Mansa;508;3;RB975952;2025;18,28;365;0;0,00%
22122;20314;Fazenda Agua Mansa;509;2;RB92579;2021;13,2;195;17;8,72%
22223;20314;Fazenda Agua Mansa;509;0;ADEF;2022;13,2;200;0;0,00%
22122;20314;Fazenda Agua Mansa;511;2;RB92579;2021;1,97;31;0;0,00%
22324;20314;Fazenda Agua Mansa;511;0;ADEF;2022;0,67;34;0;0,00%
22122;20314;Fazenda Agua Mansa;512;2;RB92579;2021;2,91;45;0;0,00%
22324;20314;Fazenda Agua Mansa;512;0;ADEF;2022;1,61;49;0;0,00%
22122;20314;Fazenda Agua Mansa;515;2;RB92579;2021;5,52;92;4;4,35%
22223;20314;Fazenda Agua Mansa;515;3;RB92579;2021;5,52;205;6;2,93%
22324;20314;Fazenda Agua Mansa;515;0;ADEF;2022;4,22;98;1;1,02%
22223;20314;Fazenda Agua Mansa;517;3;RB92579;2021;18,22;567;10;1,76%
22122;20314;Fazenda Agua Mansa;518;2;RB92579;2021;27,16;448;5;1,12%
22324;20314;Fazenda Agua Mansa;518;0;ADEF;2022;25,86;258;5;1,94%
22122;20314;Fazenda Agua Mansa;520;2;RB92579;2021;14,98;218;11;5,05%
22223;20314;Fazenda Agua Mansa;520;3;RB92579;2021;14,98;525;3;0,57%
22324;20314;Fazenda Agua Mansa;520;0;ADEF;2022;13,78;240;1;0,42%
22324;20314;Fazenda Agua Mansa;521;2;CTC9001BT;2022;10,22;301;0;0,00%
22627;20314;Fazenda Agua Mansa;522;0;ADEF;2025;59,4;728;0;0,00%
22324;20314;Fazenda Agua Mansa;523;2;CTC9001BT;2022;49,75;984;0;0,00%
22627;20314;Fazenda Agua Mansa;523;0;ADEF;2025;34,35;266;0;0,00%
22324;20314;Fazenda Agua Mansa;524;2;CTC9001BT;2022;49,59;1.458,00;1;0,07%
22324;20314;Fazenda Agua Mansa;526;2;CTC9001BT;2022;16,42;458;0;0,00%
22324;20314;Fazenda Agua Mansa;528;2;CTC9001BT;2022;7,89;228;0;0,00%
22627;20314;Fazenda Agua Mansa;528;0;ADEF;2025;53,53;571;0;0,00%
22324;20314;Fazenda Agua Mansa;530;2;CTC9001;2022;26,2;806;0;0,00%
22324;20314;Fazenda Agua Mansa;532;2;CTC9001;2022;21,29;779;2;0,26%
22324;20314;Fazenda Agua Mansa;535;2;CTC9001BT;2022;34,27;1.092,00;0;0,00%
22627;20314;Fazenda Agua Mansa;601;3;CTC9006;2025;8;257;0;0,00%
22627;20314;Fazenda Agua Mansa;602;3;CTC9006;2025;4,03;115;0;0,00%
22122;20314;Fazenda Agua Mansa;2001;1;RB966928;2021;1,54;66;1;1,52%
22122;20314;Fazenda Agua Mansa;2018;1;RB966928;2021;4,97;168;0;0,00%
22223;20314;Fazenda Agua Mansa;2020;2;RB966928;2021;5,38;194;2;1,03%
22223;20314;Fazenda Agua Mansa;2180;2;CTC9007;2021;3,8;130;0;0,00%
22223;20314;Fazenda Agua Mansa;2182;2;CTC9007;2021;2,84;96;0;0,00%
22223;20314;Fazenda Agua Mansa;2184;2;CTC9007;2021;3,49;95;0;0,00%
22223;20314;Fazenda Agua Mansa;2185;1;CTC9007;2022;1,9;230;0;0,00%
22223;20314;Fazenda Agua Mansa;2186;1;CTC9007;2022;1,38;171;0;0,00%
22223;20314;Fazenda Agua Mansa;2521;2;CTC9001BT;2021;1,14;36;0;0,00%
22122;20314;Fazenda Agua Mansa;2522;1;CTC9001BT;2021;3,29;122;0;0,00%
22122;20314;Fazenda Agua Mansa;2523;1;CTC9001BT;2021;5,62;246;0;0,00%
22223;20314;Fazenda Agua Mansa;2523;2;CTC9001BT;2021;5,62;189;0;0,00%
22223;20314;Fazenda Agua Mansa;2524;2;CTC9001BT;2021;5,76;190;0;0,00%
22122;20314;Fazenda Agua Mansa;2526;1;CTC9001BT;2021;1,85;69;0;0,00%
22223;20314;Fazenda Agua Mansa;2526;2;CTC9001BT;2021;1,85;65;0;0,00%
22122;20314;Fazenda Agua Mansa;2527;1;CTC9001BT;2021;1,99;71;0;0,00%
22122;20314;Fazenda Agua Mansa;2528;1;CTC9001BT;2021;1,11;35;0;0,00%
22223;20314;Fazenda Agua Mansa;2528;2;CTC9001BT;2021;1,11;28;0;0,00%
22122;20314;Fazenda Agua Mansa;2529;1;CTC9001BT;2021;2,88;125;1;0,80%
22122;20314;Fazenda Agua Mansa;2530;1;CTC9001;2021;3,3;137;0;0,00%
22223;20314;Fazenda Agua Mansa;2530;2;CTC9001;2021;3,3;96;0;0,00%
22122;20314;Fazenda Agua Mansa;2532;1;CTC9001BT;2021;2,88;114;4;3,51%
22223;20314;Fazenda Agua Mansa;2532;2;CTC9001BT;2021;2,88;95;0;0,00%
22122;20314;Fazenda Agua Mansa;2533;1;CTC9001BT;2021;3,2;135;0;0,00%
22122;20314;Fazenda Agua Mansa;2534;1;CTC9001BT;2021;2,94;145;2;1,38%
22223;20314;Fazenda Agua Mansa;2534;2;CTC9001BT;2021;2,94;93;2;2,15%
22122;20314;Fazenda Agua Mansa;2535;1;CTC9001BT;2021;4,09;157;0;0,00%
22122;20315;Fazenda Taquarussu;1;5;IACSP95-5000;2021;3,98;102;0;0,00%
22223;20315;Fazenda Taquarussu;1;0;VIVEIRO;2021;3,95;95;3;3,16%
22122;20315;Fazenda Taquarussu;2;3;VIVEIRO;2021;3,42;76;0;0,00%
22223;20315;Fazenda Taquarussu;2;4;VIVEIRO;2021;3,42;117;22;18,80%
22324;20315;Fazenda Taquarussu;2;5;VIVEIRO;2022;3,42;94;16;17,02%
22122;20315;Fazenda Taquarussu;3;5;RB966928;2021;43,68;659;1;0,15%
22223;20315;Fazenda Taquarussu;3;6;RB966928;2021;43,68;1.414,00;62;4,38%
22324;20315;Fazenda Taquarussu;3;7;RB966928;2023;43,68;361;0;0,00%
22122;20315;Fazenda Taquarussu;4;5;IACSP95-5000;2021;21,54;326;0;0,00%
22324;20315;Fazenda Taquarussu;4;7;IACSP95-5000;2023;21,54;111;1;0,90%
22122;20315;Fazenda Taquarussu;5;5;RB966928;2021;18,05;290;0;0,00%
22223;20315;Fazenda Taquarussu;5;6;RB966928;2021;18,05;625;5;0,80%
22425;20315;Fazenda Taquarussu;5;0;RB975952;2023;30,59;235;0;0,00%
22122;20315;Fazenda Taquarussu;6;5;IACSP95-5000;2021;19,31;306;1;0,33%
22223;20315;Fazenda Taquarussu;7;6;IACSP95-5000;2021;9,86;326;22;6,75%
22324;20315;Fazenda Taquarussu;7;7;IACSP95-5000;2023;9,86;112;0;0,00%
22223;20315;Fazenda Taquarussu;8;6;IACSP95-5000;2021;6,72;218;7;3,21%
22122;20315;Fazenda Taquarussu;9;5;RB966928;2021;6,66;305;1;0,33%
22122;20315;Fazenda Taquarussu;10;5;IACSP95-5000;2021;21,75;328;2;0,61%
22223;20315;Fazenda Taquarussu;10;6;IACSP95-5000;2021;21,75;699;27;3,86%
22425;20315;Fazenda Taquarussu;10;0;ADEF;2023;21,75;342;0;0,00%
22122;20315;Fazenda Taquarussu;11;5;IACSP95-5000;2021;22,93;368;4;1,09%
22223;20315;Fazenda Taquarussu;11;6;IACSP95-5000;2021;22,93;742;97;13,07%
22324;20315;Fazenda Taquarussu;12;7;IACSP95-5000;2023;5,56;208;1;0,48%
22122;20315;Fazenda Taquarussu;15;5;IACSP95-5000;2021;22,44;360;0;0,00%
22223;20315;Fazenda Taquarussu;15;6;IACSP95-5000;2022;22,44;809;0;0,00%
22526;20315;Fazenda Taquarussu;15;2;RB975952;2024;22,76;706;0;0,00%
22122;20315;Fazenda Taquarussu;16;5;IACSP95-5000;2021;18,06;292;0;0,00%
22223;20315;Fazenda Taquarussu;16;6;IACSP95-5000;2022;18,06;584;2;0,34%
22223;20315;Fazenda Taquarussu;17;6;RB966928;2022;15,17;409;0;0,00%
22526;20315;Fazenda Taquarussu;17;2;RB975952;2024;17,94;541;0;0,00%
22223;20315;Fazenda Taquarussu;18;6;RB966928;2022;2,91;102;0;0,00%
22223;20315;Fazenda Taquarussu;19;6;RB966928;2022;1,81;74;0;0,00%
22223;20315;Fazenda Taquarussu;20;6;IACSP95-5000;2022;9,06;282;0;0,00%
22223;20315;Fazenda Taquarussu;33;0;CTC9001;2021;10,64;29;0;0,00%
22425;20315;Fazenda Taquarussu;33;2;CTC9001;2023;11,97;374;1;0,27%
22526;20315;Fazenda Taquarussu;33;3;CTC9001;2024;11,97;394;0;0,00%
22223;20315;Fazenda Taquarussu;35;0;CTC9001;2021;16,01;72;0;0,00%
22425;20315;Fazenda Taquarussu;35;2;CTC9001;2023;18,04;619;1;0,16%
22526;20315;Fazenda Taquarussu;35;3;CTC9001;2024;18,04;564;6;1,06%
22223;20315;Fazenda Taquarussu;37;0;CTC9001;2021;23,1;80;5;6,25%
22425;20315;Fazenda Taquarussu;37;2;CTC9001;2023;26,08;727;1;0,14%
22526;20315;Fazenda Taquarussu;37;3;CTC9001;2024;26,08;788;0;0,00%
22223;20315;Fazenda Taquarussu;39;0;CTC9001;2021;9,07;99;2;2,02%
22425;20315;Fazenda Taquarussu;39;2;CTC9001;2023;10,36;317;0;0,00%
22526;20315;Fazenda Taquarussu;39;3;CTC9001;2024;10,36;268;0;0,00%
22223;20315;Fazenda Taquarussu;41;0;CTC9001;2021;15,58;102;2;1,96%
22425;20315;Fazenda Taquarussu;41;2;CTC9001;2023;17,75;584;0;0,00%
22526;20315;Fazenda Taquarussu;41;3;CTC9001;2024;17,75;266;0;0,00%
22223;20315;Fazenda Taquarussu;43;0;CTC9001;2021;22,99;95;2;2,11%
22425;20315;Fazenda Taquarussu;43;2;CTC9001;2023;26,07;845;0;0,00%
22526;20315;Fazenda Taquarussu;43;3;CTC9001;2024;26,07;851;0;0,00%
22223;20315;Fazenda Taquarussu;45;0;CTC9001;2021;23,92;85;2;2,35%
22425;20315;Fazenda Taquarussu;45;2;CTC9001;2023;27,2;811;1;0,12%
22526;20315;Fazenda Taquarussu;45;3;CTC9001;2024;27,2;724;0;0,00%
22223;20315;Fazenda Taquarussu;47;0;CTC9001;2021;17,53;83;8;9,64%
22223;20315;Fazenda Taquarussu;47;0;CTC9001;2022;17,53;65;0;0,00%
22425;20315;Fazenda Taquarussu;47;2;CTC9001;2023;19,7;567;0;0,00%
22526;20315;Fazenda Taquarussu;47;3;CTC9001;2024;19,7;654;0;0,00%
22223;20315;Fazenda Taquarussu;48;0;CTC9001;2022;27,08;123;0;0,00%
22425;20315;Fazenda Taquarussu;48;2;CTC9001;2023;30,75;302;0;0,00%
22223;20315;Fazenda Taquarussu;49;1;VIVEIRO;2021;0,19;60;2;3,33%
22223;20315;Fazenda Taquarussu;49;1;VIVEIRO;2022;0,19;31;0;0,00%
22324;20315;Fazenda Taquarussu;50;2;VIVEIRO;2022;0,68;31;0;0,00%
22223;20315;Fazenda Taquarussu;51;6;RB966928;2021;5,04;80;1;1,25%
22223;20315;Fazenda Taquarussu;53;7;RB966928;2021;5,29;73;3;4,11%
22223;20315;Fazenda Taquarussu;55;7;RB966928;2021;5,6;98;3;3,06%
22223;20315;Fazenda Taquarussu;57;7;RB966928;2021;7,6;127;0;0,00%
22223;20315;Fazenda Taquarussu;59;7;RB966928;2021;12,3;200;2;1,00%
22223;20315;Fazenda Taquarussu;60;7;RB966928;2021;2,28;32;0;0,00%
22223;20315;Fazenda Taquarussu;62;7;RB966928;2021;5,31;89;7;7,87%
22223;20315;Fazenda Taquarussu;64;7;RB966928;2021;4,21;61;6;9,84%
22223;20315;Fazenda Taquarussu;66;7;RB966928;2021;4,6;80;9;11,25%
22223;20315;Fazenda Taquarussu;68;7;RB966928;2021;4,65;86;0;0,00%
22223;20315;Fazenda Taquarussu;71;7;RB966928;2021;4,14;64;0;0,00%
22223;20315;Fazenda Taquarussu;73;7;RB966928;2021;4,75;82;4;4,88%
22223;20315;Fazenda Taquarussu;75;7;RB966928;2021;4,1;64;5;7,81%
22223;20315;Fazenda Taquarussu;77;7;RB966928;2021;5,37;82;4;4,88%
22223;20315;Fazenda Taquarussu;80;7;RB966928;2021;2,24;34;1;2,94%
22223;20315;Fazenda Taquarussu;82;7;RB966928;2021;4,82;78;8;10,26%
22223;20315;Fazenda Taquarussu;84;7;RB966928;2021;6,95;120;2;1,67%
22223;20315;Fazenda Taquarussu;86;7;RB966928;2021;6,4;100;3;3,00%
22223;20315;Fazenda Taquarussu;87;7;RB966928;2021;2,71;46;3;6,52%
22223;20315;Fazenda Taquarussu;89;7;RB966928;2021;3,77;62;2;3,23%
22223;20315;Fazenda Taquarussu;92;7;RB966928;2021;3,3;48;3;6,25%
22223;20315;Fazenda Taquarussu;93;7;RB966928;2021;3,76;59;1;1,69%
22223;20315;Fazenda Taquarussu;96;7;RB966928;2021;3,88;68;1;1,47%
22223;20315;Fazenda Taquarussu;98;7;RB966928;2021;2,07;35;0;0,00%
22223;20315;Fazenda Taquarussu;100;7;RB966928;2021;2,21;34;0;0,00%
22223;20318;Fazenda Santa Barbara;1;3;CTC9002;2021;10,02;450;17;3,78%
22223;20318;Fazenda Santa Barbara;2;3;CTC9002;2021;17,46;570;20;3,51%
22324;20318;Fazenda Santa Barbara;2;4;CTC9002;2022;17,46;893;0;0,00%
22122;20318;Fazenda Santa Barbara;3;2;CTC4;2021;20,41;308;0;0,00%
22223;20318;Fazenda Santa Barbara;3;3;CTC4;2021;20,41;344;2;0,58%
22122;20318;Fazenda Santa Barbara;4;2;CTC4;2021;29,22;89;0;0,00%
22223;20318;Fazenda Santa Barbara;4;3;CTC4;2021;29,22;1.057,00;4;0,38%
22324;20318;Fazenda Santa Barbara;4;4;CTC4;2022;29,22;618;0;0,00%
22122;20318;Fazenda Santa Barbara;5;2;CTC4;2021;21,78;77;0;0,00%
22223;20318;Fazenda Santa Barbara;5;3;CTC4;2021;22,17;426;0;0,00%
22223;20318;Fazenda Santa Barbara;6;3;CTC4;2021;13,11;450;0;0,00%
22324;20318;Fazenda Santa Barbara;6;4;CTC4;2022;13,11;418;0;0,00%
22223;20318;Fazenda Santa Barbara;7;3;CTC4;2021;7,98;128;2;1,56%
22223;20318;Fazenda Santa Barbara;8;3;CTC4;2021;9,62;142;0;0,00%
22324;20318;Fazenda Santa Barbara;8;4;CTC4;2022;9,62;330;0;0,00%
22122;20318;Fazenda Santa Barbara;10;2;CTC4;2021;1,59;34;0;0,00%
22223;20318;Fazenda Santa Barbara;10;3;CTC4;2021;1,59;33;0;0,00%
22122;20318;Fazenda Santa Barbara;11;2;CTC4;2021;3,01;53;0;0,00%
22223;20318;Fazenda Santa Barbara;11;3;CTC4;2021;3,01;143;2;1,40%
22324;20318;Fazenda Santa Barbara;11;4;CTC4;2022;3,01;100;0;0,00%
22223;20318;Fazenda Santa Barbara;12;3;CTC4;2021;7;360;4;1,11%
22324;20318;Fazenda Santa Barbara;13;4;CTC4;2022;10,06;314;0;0,00%
22223;20318;Fazenda Santa Barbara;14;3;CTC4;2021;15,31;740;1;0,14%
22324;20318;Fazenda Santa Barbara;15;4;CTC4;2022;12,8;406;0;0,00%
22122;20318;Fazenda Santa Barbara;16;2;CTC4;2021;2,36;31;0;0,00%
22223;20318;Fazenda Santa Barbara;16;3;CTC4;2021;2,39;31;0;0,00%
22223;20319;Fazenda Água do Valão;1;0;RB975201;2022;23,44;88;0;0,00%
22425;20319;Fazenda Água do Valão;1;2;RB975201;2023;26,53;329;0;0,00%
22223;20319;Fazenda Água do Valão;2;0;RB975201;2022;20,55;87;0;0,00%
22526;20319;Fazenda Água do Valão;2;3;RB975201;2024;23,5;393;0;0,00%
22223;20319;Fazenda Água do Valão;3;0;RB975201;2022;8,93;35;0;0,00%
22425;20319;Fazenda Água do Valão;3;2;RB975201;2023;10,25;465;0;0,00%
22526;20319;Fazenda Água do Valão;3;3;RB975201;2024;10,25;296;0;0,00%
22223;20319;Fazenda Água do Valão;4;0;RB975201;2022;2,7;30;0;0,00%
22526;20319;Fazenda Água do Valão;4;3;RB975201;2024;3,11;114;0;0,00%
22324;20319;Fazenda Água do Valão;5;1;RB975201;2022;16,16;69;0;0,00%
22425;20319;Fazenda Água do Valão;5;2;RB975201;2023;16,16;487;1;0,21%
22324;20319;Fazenda Água do Valão;6;1;RB975201;2022;14,83;59;0;0,00%
22324;20319;Fazenda Água do Valão;7;1;RB975201;2022;5,06;27;0;0,00%
22223;20319;Fazenda Água do Valão;8;0;RB975201;2022;25,8;105;0;0,00%
22425;20319;Fazenda Água do Valão;8;2;RB975201;2023;29,42;231;89;38,53%
22324;20319;Fazenda Água do Valão;9;1;RB975201;2022;11,66;39;0;0,00%
22425;20319;Fazenda Água do Valão;9;2;RB975201;2023;11,66;322;124;38,51%
22324;20319;Fazenda Água do Valão;10;1;RB975201;2022;19,66;69;0;0,00%
22223;20320;Fazenda Sao Manoel;1;2;RB966928;2021;10,91;351;0;0,00%
22324;20320;Fazenda Sao Manoel;1;3;RB966928;2022;10,91;337;0;0,00%
22223;20320;Fazenda Sao Manoel;2;2;RB966928;2021;8,47;142;0;0,00%
22223;20320;Fazenda Sao Manoel;3;2;CTC9001;2021;17,82;601;0;0,00%
22324;20320;Fazenda Sao Manoel;3;3;CTC9001;2022;17,82;565;0;0,00%
22223;20320;Fazenda Sao Manoel;4;2;CTC9001;2021;20,65;323;0;0,00%
22223;20320;Fazenda Sao Manoel;5;2;RB966928;2021;32,67;340;0;0,00%
22324;20320;Fazenda Sao Manoel;5;3;RB966928;2022;32,67;1.082,00;0;0,00%
22223;20320;Fazenda Sao Manoel;6;2;RB966928;2021;37,42;659;0;0,00%
22425;20320;Fazenda Sao Manoel;13;1;RB855156;2024;9,84;32;0;0,00%
22425;20320;Fazenda Sao Manoel;14;1;RB855156;2024;10,57;60;0;0,00%
22223;20320;Fazenda Sao Manoel;18;5;RB975033;2021;2,44;71;0;0,00%
22223;20320;Fazenda Sao Manoel;19;5;RB975033;2021;1,96;61;0;0,00%
22223;20320;Fazenda Sao Manoel;24;5;RB975033;2021;3,6;121;0;0,00%
22223;20320;Fazenda Sao Manoel;30;5;RB975201;2021;5,39;159;0;0,00%
22223;20320;Fazenda Sao Manoel;39;5;RB867515;2021;5,27;151;0;0,00%
22223;20320;Fazenda Sao Manoel;41;5;RB867515;2021;5,23;167;0;0,00%
22223;20321;Fazenda Bela Vista;2;3;RB867515;2021;16,74;550;0;0,00%
22425;20321;Fazenda Bela Vista;2;5;RB867515;2024;16,74;297;0;0,00%
22425;20321;Fazenda Bela Vista;3;5;RB867515;2024;4,58;138;0;0,00%
22223;20321;Fazenda Bela Vista;6;3;RB867515;2021;10,62;314;1;0,32%
22425;20321;Fazenda Bela Vista;6;5;RB867515;2024;10,62;331;0;0,00%
22324;20321;Fazenda Bela Vista;7;2;RB966928;2022;19,79;346;0;0,00%
22324;20321;Fazenda Bela Vista;9;2;RB966928;2022;13,31;403;0;0,00%
22324;20321;Fazenda Bela Vista;10;2;RB966928;2022;12,55;409;0;0,00%
22324;20321;Fazenda Bela Vista;11;2;RB966928;2022;6,94;223;0;0,00%
22223;20321;Fazenda Bela Vista;43;4;RB966928;2021;12,72;392;0;0,00%
22223;20321;Fazenda Bela Vista;44;4;RB966928;2021;18,29;633;1;0,16%
22627;20321;Fazenda Bela Vista;44;2;RB975242;2025;18,41;326;0;0,00%
22627;20321;Fazenda Bela Vista;45;2;RB975242;2025;20,86;399;0;0,00%
22627;20321;Fazenda Bela Vista;46;2;RB975242;2025;13,78;221;0;0,00%
22324;20322;Fazenda Sao Luiz;1;2;RB975201;2023;5,49;132;0;0,00%
22425;20322;Fazenda Sao Luiz;2;3;RB975242;2023;3,82;108;0;0,00%
22425;20322;Fazenda Sao Luiz;4;3;RB975242;2023;3,93;124;0;0,00%
22425;20322;Fazenda Sao Luiz;5;3;RB975242;2023;4,41;103;0;0,00%
22324;20322;Fazenda Sao Luiz;6;2;RB975242;2023;3,48;119;0;0,00%
22526;20323;Fazenda Sao Manoel;2;3;RB975242;2024;12,58;407;0;0,00%
22122;20323;Fazenda Sao Manoel;3;8;CTC15;2021;25,49;379;1;0,26%
22425;20323;Fazenda Sao Manoel;3;2;RB975242;2023;24,91;647;1;0,15%
22526;20323;Fazenda Sao Manoel;3;3;RB975242;2024;24,91;828;0;0,00%
22425;20323;Fazenda Sao Manoel;4;2;RB975242;2023;18,3;793;0;0,00%
22526;20323;Fazenda Sao Manoel;5;3;RB975242;2024;6,87;200;0;0,00%
22122;20323;Fazenda Sao Manoel;6;8;CTC15;2021;13,7;217;3;1,38%
22223;20323;Fazenda Sao Manoel;8;4;RB966928;2021;22,41;352;0;0,00%
22526;20323;Fazenda Sao Manoel;8;2;RB975242;2024;22,94;685;0;0,00%
22223;20323;Fazenda Sao Manoel;10;4;RB966928;2021;25,4;1.247,00;0;0,00%
22223;20323;Fazenda Sao Manoel;11;4;RB966928;2021;29,88;475;0;0,00%
22526;20323;Fazenda Sao Manoel;11;2;RB867515;2024;29,83;864;0;0,00%
22223;20323;Fazenda Sao Manoel;12;4;RB966928;2021;29,6;985;1;0,10%
22223;20323;Fazenda Sao Manoel;13;4;RB966928;2021;23,54;386;0;0,00%
22526;20323;Fazenda Sao Manoel;13;2;RB867515;2024;23,4;728;0;0,00%
22223;20323;Fazenda Sao Manoel;15;5;CTC15;2021;6,7;108;0;0,00%
22526;20323;Fazenda Sao Manoel;15;2;RB867515;2024;40,44;453;0;0,00%
22223;20323;Fazenda Sao Manoel;16;5;CTC15;2021;20,81;607;1;0,16%
22223;20323;Fazenda Sao Manoel;17;5;CTC15;2021;12,86;230;0;0,00%
22526;20325;Fazenda Daniela;1;2;RB975242;2024;35,92;603;0;0,00%
22526;20325;Fazenda Daniela;2;2;RB975242;2024;30,76;499;0;0,00%
22526;20325;Fazenda Daniela;3;2;RB975242;2024;23,11;372;0;0,00%
22425;20325;Fazenda Daniela;4;1;RB975242;2023;5,22;222;0;0,00%
22526;20325;Fazenda Daniela;4;2;RB975242;2024;5,22;74;0;0,00%
22425;20325;Fazenda Daniela;5;1;RB975242;2023;49,47;802;4;0,50%
22526;20325;Fazenda Daniela;5;2;RB975242;2024;49,47;800;0;0,00%
22425;20325;Fazenda Daniela;6;0;RB975242;2023;2,19;291;0;0,00%
22627;20325;Fazenda Daniela;6;2;RB975242;2025;2,48;114;0;0,00%
22627;20325;Fazenda Daniela;7;2;RB975242;2025;13,79;211;0;0,00%
22526;20325;Fazenda Daniela;8;2;RB867515;2024;10,18;145;0;0,00%
22223;20325;Fazenda Daniela;11;5;CTC15;2021;13,44;190;3;1,58%
22223;20325;Fazenda Daniela;13;5;CTC15;2021;3,8;61;1;1,64%
22223;20325;Fazenda Daniela;15;5;CTC15;2021;7,81;124;10;8,06%
22223;20325;Fazenda Daniela;23;5;RB966928;2021;7,28;102;3;2,94%
22223;20325;Fazenda Daniela;25;4;RB966928;2021;5,4;85;0;0,00%
22223;20325;Fazenda Daniela;26;5;RB966928;2021;1,64;32;0;0,00%
22223;20325;Fazenda Daniela;29;4;RB966928;2021;2,83;44;0;0,00%
22223;20325;Fazenda Daniela;31;5;CTC15;2021;3,87;62;5;8,06%
22425;20327;Estancia 3A;1;5;SP83-2847;2023;4,32;107;1;0,93%
22223;20327;Estancia 3A;2;3;SP83-2847;2021;7,94;275;1;0,36%
22425;20327;Estancia 3A;4;5;SP83-2847;2023;8,61;207;0;0,00%
22122;20327;Estancia 3A;5;4;SP83-2847;2021;14,39;476;0;0,00%
22324;20327;Estancia 3A;5;0;RB975201;2022;19,47;410;0;0,00%
22324;20327;Estancia 3A;7;0;RB975201;2022;33,43;301;0;0,00%
22122;20327;Estancia 3A;8;4;SP83-2847;2021;12,78;410;0;0,00%
22324;20327;Estancia 3A;9;0;ADEF;2022;12,4;449;0;0,00%
22122;20327;Estancia 3A;13;4;SP83-2847;2021;8;257;0;0,00%
22324;20327;Estancia 3A;14;0;ADEF;2022;11,09;422;0;0,00%
22223;20327;Estancia 3A;16;3;SP83-2847;2021;6,99;243;0;0,00%
22425;20327;Estancia 3A;16;5;SP83-2847;2023;6,99;250;2;0,80%
