Equipamento;Frente;Fazenda;Data de Alocação;Data Chegada;Entrada Cana;Distância;Tipo de Carga;Tempo Ida;Tempo Carregamento;Tempo Volta;Tempo Industria;Tempo Total;Start Automático;Gravação Automática;Tipo de Alocação;Unidade Destino;Mensagem Alocação;Carretas Entrada;Data Pesagem Entrada;Moído Entrada;Carretas Saída;Data Saída Carreta;Última Basculada Saída;Data Carregamento;Fazenda Carregamento;Tonelada Carregada;Código Transbordo
308383;1;20640;19/04/2026 03:29:37;19/04/2026 06:44:54;1163270;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:25:00;00:19:00;01:29:00;00:16:12;03:29:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308403;2;20596;19/04/2026 03:32:41;19/04/2026 07:44:27;1163276;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:48:00;01:58:00;01:21:00;00:15:00;04:22:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;4;20432;19/04/2026 03:39:23;19/04/2026 05:51:51;1163263;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:23:00;01:09:00;00:38:00;00:25:12;02:35:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308367;1;20640;19/04/2026 03:50:39;19/04/2026 07:13:25;1163275;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:33:00;00:07:00;01:40:00;01:07:48;04:27:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;3;20449;19/04/2026 03:50:51;19/04/2026 07:41:12;1163277;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:29:00;00:28:00;01:52:00;00:34:48;04:23:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;2;20596;19/04/2026 03:57:45;19/04/2026 08:15:47;1163282;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:20:24;00:20:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;10;20705;19/04/2026 04:03:49;19/04/2026 06:39:33;1163269;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:27:00;01:35:00;00:30:00;00:18:36;02:50:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;1;20640;19/04/2026 04:25:42;19/04/2026 08:05:39;1163281;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:07:00;01:02:00;01:29:00;00:18:00;03:56:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308401;27;30493;19/04/2026 04:26:12;19/04/2026 13:20:55;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:06:36;01:06:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;3;20449;19/04/2026 04:40:20;19/04/2026 08:22:35;1163283;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:54:00;00:10:00;01:36:00;00:34:48;04:14:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 05:01:12;19/04/2026 07:06:53;1163274;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:32:00;00:41:00;00:49:00;00:34:12;02:36:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;2;20596;19/04/2026 05:25:46;19/04/2026 08:56:48;1163286;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:53:00;01:11:00;01:20:00;00:12:00;03:36:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;1;20640;19/04/2026 05:33:19;19/04/2026 08:47:09;1163285;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:34:00;00:07:00;01:30:00;00:31:12;03:42:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;3;20449;19/04/2026 05:38:36;19/04/2026 09:37:13;1163290;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:54:00;00:07:00;01:55:00;00:21:00;04:17:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;10;20705;19/04/2026 05:46:31;19/04/2026 06:55:44;1163273;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:33:00;00:10:00;00:27:00;01:07:12;02:17:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;3;20449;19/04/2026 05:47:50;19/04/2026 09:47:34;1163291;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:03:00;00:16:00;01:40:00;00:10:48;04:09:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;19/04/2026 06:02:53;19/04/2026 09:53:34;1163367;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:31:00;02:34:00;00:43:00;00:25:48;04:13:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308384;1;20640;19/04/2026 06:06:22;19/04/2026 09:29:14;1163288;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:28:00;00:30:00;01:24:00;00:18:36;03:40:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;3;20449;19/04/2026 06:21:06;19/04/2026 10:47:50;1163296;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:36:00;01:01:00;01:49:00;00:27:36;04:53:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;10;20705;19/04/2026 06:34:43;19/04/2026 09:17:02;1163287;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:50:00;01:20:00;00:29:00;00:15:36;02:54:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;27;30493;19/04/2026 06:42:09;19/04/2026 14:47:18;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:01:12;01:01:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;3;20449;19/04/2026 06:45:09;19/04/2026 11:03:30;1163301;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:42:00;00:46:00;01:54:00;00:12:36;04:34:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308377;2;20596;19/04/2026 07:01:40;19/04/2026 10:05:23;1163294;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:11:00;00:17:00;01:34:00;01:13:48;04:15:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;1;20640;19/04/2026 07:10:53;19/04/2026 09:47:49;1163292;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:14:00;00:09:00;01:13:00;00:20:24;02:56:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;3;20449;19/04/2026 07:11:53;19/04/2026 11:22:39;1163305;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:15:00;01:15:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308373;2;20596;19/04/2026 07:15:28;19/04/2026 10:11:29;1163295;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:58:00;00:44:00;01:11:00;00:16:48;03:09:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;1;20640;19/04/2026 07:25:38;19/04/2026 10:49:53;1163298;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:20:00;00:38:00;01:26:00;01:09:36;04:33:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308368;2;20596;19/04/2026 07:42:14;19/04/2026 11:03:00;1163300;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:13:12;01:13:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308402;3;20449;19/04/2026 07:44:29;19/04/2026 12:23:33;1163310;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:27:00;01:16:00;01:50:00;00:16:48;04:49:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308395;4;20432;19/04/2026 07:50:50;19/04/2026 09:37:35;1163289;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:33:36;00:33:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;1;20640;19/04/2026 07:55:26;19/04/2026 11:13:29;1163302;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:17:00;00:42:00;01:15:00;01:00:00;04:14:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 08:03:27;19/04/2026 10:49:37;1163297;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:31:00;01:36:00;00:37:00;00:22:12;03:06:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308378;3;20449;19/04/2026 08:07:32;19/04/2026 12:41:44;1163312;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:10:48;01:10:48;S;N;VIAGEM ;50;N;;;;;;;;;;
308403;1;20640;19/04/2026 08:09:29;19/04/2026 11:43:17;1163306;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:16:00;00:55:00;01:20:00;00:31:48;04:02:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308367;2;20596;19/04/2026 08:26:07;19/04/2026 11:14:25;1163303;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:49:00;01:02:00;00:56:00;00:15:00;03:02:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308398;3;20449;19/04/2026 08:35:37;19/04/2026 14:25:32;1163325;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:21:00;00:21:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308362;3;20449;19/04/2026 08:39:33;19/04/2026 13:16:50;1163318;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:05:24;01:05:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308406;10;20705;19/04/2026 08:43:31;;1163315;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;1;20640;19/04/2026 08:49:28;19/04/2026 11:54:42;1163308;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:09:00;00:42:00;01:13:00;01:07:12;04:11:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308399;3;20449;19/04/2026 08:58:43;19/04/2026 14:39:34;1163326;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:19:12;00:19:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;10;20705;19/04/2026 09:16:48;19/04/2026 11:21:41;1163304;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:23:00;01:08:00;00:32:00;00:23:24;02:26:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;2;20596;19/04/2026 09:20:35;19/04/2026 12:13:08;1163309;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:57:00;00:45:00;01:10:00;01:06:36;03:58:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;19/04/2026 09:20:53;19/04/2026 11:54:20;1163307;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:40:00;00:57:00;00:55:00;01:17:24;03:49:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;1;20640;19/04/2026 09:39:30;19/04/2026 12:27:20;1163311;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:08:00;00:23:00;01:15:00;00:27:36;03:13:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;4;20432;19/04/2026 09:42:36;19/04/2026 12:46:52;1163313;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:34:00;01:52:00;00:36:00;00:22:48;03:24:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308369;200;;19/04/2026 10:36:11;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308384;2;20596;19/04/2026 10:00:30;19/04/2026 12:51:02;1163314;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:45:00;00:47:00;01:17:00;00:07:12;02:56:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308366;3;20449;19/04/2026 10:05:55;19/04/2026 15:31:26;1163337;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:10:48;02:10:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308365;1;20640;19/04/2026 10:12:04;19/04/2026 13:11:03;1163470;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:31:00;00:12:00;01:15:00;01:15:00;04:13:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;2;20596;19/04/2026 10:21:56;19/04/2026 13:41:20;1163322;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:45:00;01:16:00;01:15:00;00:15:00;03:31:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308379;1;20640;19/04/2026 10:23:44;19/04/2026 13:38:14;1163321;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:21:00;00:33:00;01:18:00;00:16:12;03:28:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;4;20432;19/04/2026 10:33:54;19/04/2026 12:59:16;1163316;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:39:00;01:01:00;00:43:00;01:19:12;03:42:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308373;1;20640;19/04/2026 10:39:31;19/04/2026 15:16:45;1163333;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:30:36;00:30:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308372;200;;19/04/2026 11:34:15;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308406;10;20705;19/04/2026 11:15:27;19/04/2026 12:51:36;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:25:00;00:46:00;00:24:00;00:28:12;02:03:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308400;27;30493;19/04/2026 11:24:33;19/04/2026 15:30:50;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:41:00;00:39:00;01:42:00;00:19:12;04:21:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;3;20449;19/04/2026 11:24:37;19/04/2026 16:05:52;1163340;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:10:48;01:10:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 11:26:20;19/04/2026 13:29:44;1163320;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:34:00;00:48:00;00:38:00;00:27:00;02:27:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308377;1;20640;19/04/2026 11:29:00;19/04/2026 15:00:16;1163330;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:31:00;00:30:00;01:25:00;00:35:24;04:01:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;19/04/2026 11:38:29;19/04/2026 14:42:20;1163327;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:22:00;01:53:00;00:48:00;00:20:24;03:23:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;2;20596;19/04/2026 11:40:06;19/04/2026 13:53:32;1163323;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:50:00;00:20:00;01:00:00;01:14:24;03:24:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;4;20432;19/04/2026 12:03:21;19/04/2026 15:07:18;1163332;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:37:00;01:44:00;00:41:00;00:31:12;03:33:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;3;20449;19/04/2026 12:05:45;19/04/2026 17:39:53;1163350;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:13:48;01:13:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;27;30493;19/04/2026 12:13:52;19/04/2026 17:18:02;1163346;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;03:13:48;03:13:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308368;1;20640;19/04/2026 12:25:32;19/04/2026 15:30:56;1163335;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:21:36;00:21:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308403;2;20596;19/04/2026 12:36:25;19/04/2026 14:44:38;1163328;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:48:00;00:06:00;01:11:00;01:09:36;03:14:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;10;20705;19/04/2026 12:47:43;19/04/2026 14:08:27;1163324;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:29:00;00:19:00;00:32:00;00:18:36;01:38:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308402;3;20449;19/04/2026 12:51:07;19/04/2026 18:31:39;1163359;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:13:48;00:13:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308384;2;20596;19/04/2026 13:03:21;19/04/2026 15:59:57;1163339;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:52:00;00:47:00;01:14:00;01:15:00;04:08:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;2;20596;19/04/2026 13:07:52;19/04/2026 15:17:08;1163334;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:53:00;00:06:00;01:06:00;01:11:24;03:16:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;1;20640;19/04/2026 13:13:24;19/04/2026 15:43:17;1163338;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:13:00;00:09:00;01:06:00;01:04:12;03:32:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;19/04/2026 13:23:48;19/04/2026 16:14:27;1163341;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:48:00;00:58:00;01:02:00;00:22:12;03:10:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;1;20640;19/04/2026 13:24:24;19/04/2026 16:33:10;1163342;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:42:00;00:06:00;01:18:00;01:13:48;04:19:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;10;20705;19/04/2026 13:24:51;19/04/2026 15:04:46;1163331;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:27:00;00:38:00;00:32:00;00:33:00;02:10:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308406;3;20449;19/04/2026 13:38:33;19/04/2026 18:29:07;1163358;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:35:24;00:35:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308380;2;20596;19/04/2026 13:45:36;19/04/2026 16:42:36;1163343;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:15:00;00:19:00;01:20:00;00:26:24;03:20:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;200;;19/04/2026 14:31:02;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
308378;1;20640;19/04/2026 14:01:04;19/04/2026 17:25:22;1163347;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:40:00;00:09:00;01:36:00;00:28:48;03:53:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308379;2;20596;19/04/2026 14:05:36;19/04/2026 17:30:14;1163348;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:51:00;00:55:00;01:36:00;00:34:12;03:56:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;3;20449;19/04/2026 14:06:52;19/04/2026 20:05:48;1163368;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:03:36;02:03:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 14:14:55;;0;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;-;-;S;N;VIAGEM ;50;S;;;;;;;;;;
308362;4;20432;19/04/2026 14:25:56;19/04/2026 16:44:35;1163344;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:24:00;00:24:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308401;27;30493;19/04/2026 14:31:34;19/04/2026 19:21:22;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:01:00;00:29:00;02:18:00;00:31:12;05:19:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;10;20705;19/04/2026 14:39:21;19/04/2026 17:01:41;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:30:00;01:09:00;00:40:00;01:07:48;03:26:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308383;1;20640;19/04/2026 14:39:31;19/04/2026 17:45:34;1163351;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:22:00;00:11:00;01:32:00;00:19:48;03:24:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308398;2;20596;19/04/2026 15:00:47;19/04/2026 17:47:13;1163352;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:48:00;00:37:00;01:19:00;00:35:24;03:19:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308395;1;20640;19/04/2026 15:06:42;19/04/2026 18:05:29;1163354;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:19:00;00:10:00;01:29:00;01:34:12;04:32:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308399;27;30493;19/04/2026 15:11:20;19/04/2026 19:49:10;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:13:00;00:15:00;02:08:00;00:15:36;04:51:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;19/04/2026 15:16:13;19/04/2026 17:40:39;1163349;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:37:00;00:52:00;00:53:00;00:27:00;02:49:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308367;1;20640;19/04/2026 15:17:24;19/04/2026 18:27:26;1163356;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:16:00;00:27:00;01:25:00;00:21:00;03:29:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308377;1;20640;19/04/2026 15:59:24;19/04/2026 19:24:11;1163364;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:30:00;01:30:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;2;20596;19/04/2026 15:59:58;19/04/2026 18:26:43;1163357;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:48:00;00:14:00;01:23:00;00:34:12;02:59:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308403;3;20449;19/04/2026 16:00:45;19/04/2026 20:09:29;1163370;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:18:00;01:18:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308370;4;20432;19/04/2026 16:01:59;19/04/2026 17:57:25;1163353;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:19:00;00:59:00;00:37:00;00:29:24;02:24:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;27;30493;19/04/2026 16:02:54;19/04/2026 20:31:12;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:32:00;00:05:00;01:49:00;00:25:48;04:51:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308373;3;20449;19/04/2026 16:29:17;19/04/2026 21:41:59;1163380;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:18:36;00:18:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;1;20640;19/04/2026 16:35:44;19/04/2026 19:46:01;1163365;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:33:36;00:33:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;2;20596;19/04/2026 16:50:38;19/04/2026 19:23:39;1163363;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:27:00;00:27:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;19/04/2026 16:51:27;19/04/2026 19:19:22;1163361;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:37:00;00:54:00;00:53:00;00:25:12;02:49:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;10;20705;19/04/2026 16:51:42;19/04/2026 18:07:08;0;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:20:00;00:17:00;00:37:00;03:04:12;04:18:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;1;20640;19/04/2026 16:52:21;19/04/2026 20:06:12;1163369;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:28:12;00:28:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308404;3;20449;19/04/2026 17:24:08;19/04/2026 21:59:48;1163381;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:19:48;00:19:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;4;20432;19/04/2026 17:24:39;19/04/2026 17:38:47;0;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308384;27;30493;19/04/2026 17:32:05;19/04/2026 23:11:22;1163389;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:13:12;01:13:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308362;10;20705;19/04/2026 17:38:54;19/04/2026 19:07:16;0;10.87;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:32:24;00:32:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;19/04/2026 17:53:53;19/04/2026 19:56:48;1163386;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:24:00;00:24:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308368;1;20640;19/04/2026 17:59:35;19/04/2026 21:07:18;1163374;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:29:00;00:05:00;01:31:00;00:18:36;03:23:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;2;20596;19/04/2026 18:04:03;19/04/2026 20:43:32;1163373;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:08:00;00:03:00;01:29:00;01:00:36;03:40:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;1;20640;19/04/2026 18:13:36;19/04/2026 21:35:17;1163377;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:24:36;01:24:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;2;20596;19/04/2026 18:18:29;19/04/2026 21:11:46;1163375;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:03:00;00:29:00;01:20:00;00:16:48;03:08:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;19/04/2026 18:26:02;19/04/2026 21:37:20;1163379;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:35:00;01:43:00;00:52:00;00:24:36;03:34:36;S;N;VIAGEM ;50;S;;;;;;;;;;
