CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;DE_AMBIENTE_PROD;CD_SAFRA;FORNEC;TIPO_PROP;DE_VARIED;DE_MATURAC;NO_CORTE;POND_CORTE;IDADE;POND_IDADE;AREA_CTT;TON_CANA;KG_ACUCAR;QT_CANA_ACUCAR;DT_PLANTIO;MES_PLANTIO;DT_CTT
20314;Fazenda Agua Mansa;147;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;25,44;11,68;271.549,96;12,72;761,99;73.860,02;761,99;25/03/2017;3;19/04/2019
20314;Fazenda Agua Mansa;147;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;38,16;12,26;373.482,92;12,72;998,41;106.551,48;998,41;25/03/2017;3;27/04/2020
20314;Fazenda Agua Mansa;147;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;50,88;12,25;365.134,22;12,72;977,41;110.645,71;977,41;25/03/2017;3;23/04/2021
20314;Fazenda Agua Mansa;147;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;63,6;14,36;383.952,70;12,72;876,84;114.916,41;876,84;25/03/2017;3;03/07/2022
20314;Fazenda Agua Mansa;147;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;76,32;14,53;441.087,74;12,72;995,63;146.650,14;995,63;25/03/2017;3;17/09/2023
20314;Fazenda Agua Mansa;148;Ambiente A;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;48,96;11,68;522.655,94;24,48;1.466,61;142.159,38;1.466,61;06/04/2017;4;19/04/2019
20314;Fazenda Agua Mansa;148;Ambiente A;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;73,44;12,26;718.853,72;24,48;1.921,68;205.082,83;1.921,68;06/04/2017;4;27/04/2020
20314;Fazenda Agua Mansa;148;Ambiente A;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;97,92;12,25;569.104,96;24,48;1.523,41;172.454,39;1.523,41;06/04/2017;4;23/04/2021
20314;Fazenda Agua Mansa;148;Ambiente A;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;122,4;14,36;738.345,29;24,48;1.686,18;220.985,51;1.686,18;06/04/2017;4;03/07/2022
20314;Fazenda Agua Mansa;148;Ambiente A;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;146,88;14,53;850.518,08;24,48;1.919,80;282.774,65;1.919,80;06/04/2017;4;17/09/2023
20314;Fazenda Agua Mansa;150;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;9,3;13,71;335.209,59;4,65;801,9;90.641,23;801,9;31/03/2017;3;29/07/2019
20314;Fazenda Agua Mansa;150;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;13,95;15,13;194.609,74;4,65;421,82;48.250,84;421,82;31/03/2017;3;08/10/2020
20314;Fazenda Agua Mansa;150;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;18,6;12,03;138.146,08;4,65;376,6;53.604,39;376,6;31/03/2017;3;30/09/2021
20314;Fazenda Agua Mansa;150;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;23,25;13,17;151.147,86;4,65;376,38;53.642,32;376,38;31/03/2017;3;05/11/2022
20314;Fazenda Agua Mansa;150;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;27,9;10,62;98.297,14;4,65;303,54;45.075,87;303,54;31/03/2017;3;19/09/2023
20314;Fazenda Agua Mansa;151;Ambiente A;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;13;13,71;448.354,71;6,5;1.072,20;121.234,46;1.072,20;31/03/2017;3;29/07/2019
20314;Fazenda Agua Mansa;151;Ambiente A;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;19,5;15,13;272.472,35;6,5;590,58;67.555,88;590,58;31/03/2017;3;08/10/2020
20314;Fazenda Agua Mansa;151;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;26;12,03;193.318,10;6,5;527;75.012,61;527;31/03/2017;3;30/09/2021
20314;Fazenda Agua Mansa;151;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;32,5;13,17;211.624,38;6,5;526,98;75.105,46;526,98;31/03/2017;3;05/11/2022
20314;Fazenda Agua Mansa;151;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;39;10,62;137.625,70;6,5;424,98;63.110,66;424,98;31/03/2017;3;19/09/2023
20314;Fazenda Agua Mansa;152;Ambiente A;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;25,24;13,72;874.924,66;12,62;2.091,52;236.575,30;2.091,52;31/03/2017;3;29/07/2019
20314;Fazenda Agua Mansa;152;Ambiente A;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;37,86;15,13;528.485,61;12,62;1.145,49;131.030,95;1.145,49;31/03/2017;3;08/10/2020
20314;Fazenda Agua Mansa;152;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;50,48;12,03;375.150,52;12,62;1.022,70;145.568,47;1.022,70;31/03/2017;3;30/09/2021
20314;Fazenda Agua Mansa;152;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;63,1;13,17;410.778,18;12,62;1.022,91;145.785,07;1.022,91;31/03/2017;3;05/11/2022
20314;Fazenda Agua Mansa;152;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;75,72;10,62;267.288,28;12,62;825,38;122.569,61;825,38;31/03/2017;3;19/09/2023
20314;Fazenda Agua Mansa;154;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;17,46;13,63;560.787,16;8,73;1.348,79;151.161,72;1.348,79;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;154;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;26,22;15,13;366.265,32;8,74;793,88;90.810,59;793,88;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;154;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;34,96;12,03;301.746,56;8,74;822,59;117.085,76;822,59;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;154;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;43,7;13,17;284.611,76;8,74;708,73;101.008,63;708,73;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;154;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;52,44;10,62;184.942,01;8,74;571,09;84.808,37;571,09;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;155;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;6,88;13,62;218.055,62;3,44;524,94;58.780,39;524,94;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;155;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;10,32;15,13;143.878,87;3,44;311,86;35.672,82;311,86;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;155;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;13,76;12,03;118.950,85;3,44;324,27;46.156,12;324,27;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;155;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;17,2;13,17;112.050,12;3,44;279,02;39.766,56;279,02;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;155;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;20,64;10,62;72.792,41;3,44;224,78;33.380,17;224,78;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;156;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;3,36;13,6;104.203,37;1,68;251,26;28.092,14;251,26;31/03/2017;3;29/07/2019
20314;Fazenda Agua Mansa;156;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;5,04;15,13;70.142,68;1,68;152,03;17.390,91;152,03;31/03/2017;3;08/10/2020
20314;Fazenda Agua Mansa;156;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;6,72;12,03;56.586,13;1,68;154,26;21.956,93;154,26;31/03/2017;3;30/09/2021
20314;Fazenda Agua Mansa;156;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;8,4;13,17;54.704,65;1,68;136,22;19.414,67;136,22;31/03/2017;3;05/11/2022
20314;Fazenda Agua Mansa;156;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;10,08;10,62;35.309,62;1,68;109,04;16.191,90;109,04;31/03/2017;3;19/09/2023
20314;Fazenda Agua Mansa;157;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;12,74;13,63;407.624,68;6,37;980,62;109.877,69;980,62;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;157;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;19,11;15,13;266.571,99;6,37;577,79;66.092,98;577,79;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;157;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;25,48;12,03;122.310,23;6,37;333,43;47.459,65;333,43;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;157;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;31,85;13,17;207.456,41;6,37;516,6;73.626,22;516,6;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;157;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;38,22;10,62;134.860,74;6,37;416,45;61.842,74;416,45;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;158;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;29,46;13,64;949.284,01;14,73;2.282,64;255.878,73;2.282,64;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;158;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;44,19;15,13;616.962,33;14,73;1.337,26;152.967,53;1.337,26;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;158;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;58,92;12,03;282.553,14;14,73;770,27;109.638,20;770,27;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;158;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;73,65;13,17;479.588,30;14,73;1.194,26;170.205,77;1.194,26;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;158;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;88,38;10,62;312.143,53;14,73;963,89;143.138,67;963,89;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;159;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;10,22;13,47;266.156,20;5,11;647,96;72.209,72;647,96;31/03/2017;3;29/07/2019
20314;Fazenda Agua Mansa;159;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;15,33;15,13;214.074,59;5,11;464,01;53.076,93;464,01;31/03/2017;3;08/10/2020
20314;Fazenda Agua Mansa;159;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;20,44;12,03;97.844,44;5,11;266,73;37.966,27;266,73;31/03/2017;3;30/09/2021
20314;Fazenda Agua Mansa;159;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;25,55;13,17;166.269,28;5,11;414,04;59.008,92;414,04;31/03/2017;3;05/11/2022
20314;Fazenda Agua Mansa;159;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;30,66;10,62;108.126,31;5,11;333,89;49.583,19;333,89;31/03/2017;3;19/09/2023
20314;Fazenda Agua Mansa;160;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;12,04;13,47;314.208,14;6,02;764,82;85.246,22;764,82;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;160;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;18,06;15,13;251.826,42;6,02;545,83;62.437,01;545,83;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;160;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;24,08;12,03;115.596,60;6,02;315,13;44.854,58;315,13;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;160;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;30,1;13,17;195.984,10;6,02;488,03;69.554,72;488,03;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;160;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;36,12;10,62;99.830,63;6,02;308,27;45.779,01;308,27;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;161;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;11,84;13,47;309.024,00;5,92;752,21;83.839,80;752,21;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;161;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;17,76;15,13;247.698,15;5,92;536,89;61.413,42;536,89;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;161;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;23,68;12,03;113.675,90;5,92;309,89;44.109,30;309,89;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;161;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;29,6;13,17;192.859,04;5,92;480,25;68.445,61;480,25;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;161;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;35,52;10,62;97.990,79;5,92;302,59;44.935,40;302,59;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;162;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;13,44;13,47;351.167,70;6,72;854,75;95.273,50;854,75;06/04/2017;4;29/07/2019
20314;Fazenda Agua Mansa;162;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;20,16;15,13;281.997,13;6,72;611,23;69.917,40;611,23;06/04/2017;4;08/10/2020
20314;Fazenda Agua Mansa;162;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;26,88;12,03;129.378,61;6,72;352,7;50.202,36;352,7;06/04/2017;4;30/09/2021
20314;Fazenda Agua Mansa;162;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;33,6;13,17;219.391,71;6,72;546,32;77.862,09;546,32;06/04/2017;4;05/11/2022
20314;Fazenda Agua Mansa;162;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;40,32;10,62;111.502,38;6,72;344,32;51.131,26;344,32;06/04/2017;4;19/09/2023
20314;Fazenda Agua Mansa;164;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;6,14;11,68;62.387,78;3,07;175,06;16.969,12;175,06;31/03/2017;3;19/04/2019
20314;Fazenda Agua Mansa;164;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;9,21;12,26;90.377,57;3,07;241,6;25.783,95;241,6;31/03/2017;3;27/04/2020
20314;Fazenda Agua Mansa;164;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;12,28;12,25;71.294,36;3,07;190,85;21.604,13;190,85;31/03/2017;3;23/04/2021
20314;Fazenda Agua Mansa;164;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;15,35;14,36;84.412,66;3,07;192,78;25.264,58;192,78;31/03/2017;3;03/07/2022
20314;Fazenda Agua Mansa;164;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;18,42;14,44;87.975,71;3,07;199,73;29.866,39;199,73;31/03/2017;3;13/09/2023
20314;Fazenda Agua Mansa;165;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;4,9;11,68;49.674,98;2,45;139,39;13.511,28;139,39;31/03/2017;3;19/04/2019
20314;Fazenda Agua Mansa;165;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;7,35;12,26;72.169,02;2,45;192,93;20.589,19;192,93;31/03/2017;3;27/04/2020
20314;Fazenda Agua Mansa;165;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;9,8;12,25;56.817,70;2,45;152,09;17.217,28;152,09;31/03/2017;3;23/04/2021
20314;Fazenda Agua Mansa;165;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;12,25;14,36;67.409,72;2,45;153,95;20.175,63;153,95;31/03/2017;3;03/07/2022
20314;Fazenda Agua Mansa;165;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;14,7;14,44;70.377,08;2,45;159,78;23.891,91;159,78;31/03/2017;3;13/09/2023
20314;Fazenda Agua Mansa;166;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;4,74;11,68;48.039,56;2,37;134,8;13.066,48;134,8;31/03/2017;3;19/04/2019
20314;Fazenda Agua Mansa;166;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;7,11;12,26;69.816,06;2,37;186,64;19.917,88;186,64;31/03/2017;3;27/04/2020
20314;Fazenda Agua Mansa;166;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;9,48;12,25;55.142,62;2,37;147,61;16.709,75;147,61;31/03/2017;3;23/04/2021
20314;Fazenda Agua Mansa;166;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;11,85;14,36;65.219,43;2,37;148,94;19.520,07;148,94;31/03/2017;3;03/07/2022
20314;Fazenda Agua Mansa;166;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;14,22;14,44;67.710,40;2,37;153,72;22.986,64;153,72;31/03/2017;3;13/09/2023
20314;Fazenda Agua Mansa;167;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;14,26;11,68;145.001,41;7,13;406,88;39.439,57;406,88;06/04/2017;4;19/04/2019
20314;Fazenda Agua Mansa;167;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;21,39;12,26;209.610,22;7,13;560,34;59.799,97;560,34;06/04/2017;4;27/04/2020
20314;Fazenda Agua Mansa;167;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;28,52;12,25;165.538,02;7,13;443,12;50.162,60;443,12;06/04/2017;4;23/04/2021
20314;Fazenda Agua Mansa;167;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;35,65;14,36;156.286,57;7,13;356,92;46.776,30;356,92;06/04/2017;4;03/07/2022
20314;Fazenda Agua Mansa;167;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;42,78;14,44;204.764,15;7,13;464,87;69.514,21;464,87;06/04/2017;4;13/09/2023
20314;Fazenda Agua Mansa;168;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;15,4;11,68;156.439,85;7,7;438,98;42.550,75;438,98;06/04/2017;4;19/04/2019
20314;Fazenda Agua Mansa;168;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;23,1;12,26;226.062,08;7,7;604,32;64.493,60;604,32;06/04/2017;4;27/04/2020
20314;Fazenda Agua Mansa;168;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;30,8;12,25;179.005,67;7,7;479,17;54.243,63;479,17;06/04/2017;4;23/04/2021
20314;Fazenda Agua Mansa;168;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;38,5;14,36;168.894,93;7,7;385,71;50.549,97;385,71;06/04/2017;4;03/07/2022
20314;Fazenda Agua Mansa;168;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;46,2;14,44;221.296,44;7,7;502,41;75.126,66;502,41;06/04/2017;4;13/09/2023
20314;Fazenda Agua Mansa;169;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;25,86;11,68;262.832,02;12,93;737,52;71.488,79;737,52;06/04/2017;4;19/04/2019
20314;Fazenda Agua Mansa;169;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;38,94;12,26;381.124,54;12,98;1.018,84;108.731,59;1.018,84;06/04/2017;4;27/04/2020
20314;Fazenda Agua Mansa;169;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;51,92;12,25;301.520,13;12,98;807,13;91.368,86;807,13;06/04/2017;4;23/04/2021
20314;Fazenda Agua Mansa;169;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;64,9;14,36;284.652,49;12,98;650,07;85.196,01;650,07;06/04/2017;4;03/07/2022
20314;Fazenda Agua Mansa;169;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;77,88;14,44;373.288,82;12,98;847,47;126.725,66;847,47;06/04/2017;4;13/09/2023
20314;Fazenda Agua Mansa;170;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;2;11,94;11,68;129.722,81;5,97;364,01;35.283,75;364,01;06/04/2017;4;19/04/2019
20314;Fazenda Agua Mansa;170;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;3;17,91;12,26;177.074,75;5,97;473,37;50.517,90;473,37;06/04/2017;4;27/04/2020
20314;Fazenda Agua Mansa;170;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;4;23,88;12,25;139.895,97;5,97;374,48;42.392,03;374,48;06/04/2017;4;23/04/2021
20314;Fazenda Agua Mansa;170;Ambiente C;22223;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;5;29,85;14,36;132.457,02;5,97;302,5;39.644,11;302,5;06/04/2017;4;03/07/2022
20314;Fazenda Agua Mansa;170;Ambiente C;22324;UMOE BIOENERGY S.A.;1-Próprio;IACSP95-5000;5-Média/Tardia;6;35,82;14,44;171.843,52;5,97;390,14;58.338,54;390,14;06/04/2017;4;13/09/2023
20314;Fazenda Agua Mansa;179;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;8,64;12,2;52.646,72;2,16;141,53;16.402,48;141,53;06/04/2015;4;28/07/2019
20314;Fazenda Agua Mansa;179;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;10,8;12,54;20.909,41;2,16;54,65;6.752,93;54,65;06/04/2015;4;22/07/2020
20314;Fazenda Agua Mansa;179;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;CTC9007;3-Precoce/Média;1;30,34;12,31;1.235.718,57;30,34;3.290,09;490.225,81;3.290,09;23/07/2021;7;06/08/2022
20314;Fazenda Agua Mansa;179;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;CTC9007;3-Precoce/Média;2;60,68;13,22;1.551.944,29;30,34;3.848,38;546.524,79;3.848,38;23/07/2021;7;14/09/2023
20314;Fazenda Agua Mansa;179;Ambiente B;22425;UMOE BIOENERGY S.A.;1-Próprio;CTC9007;3-Precoce/Média;3;91,02;11,23;719.071,81;30,34;2.099,15;240.240,21;2.053,53;23/07/2021;7;13/08/2024
20314;Fazenda Agua Mansa;179;Ambiente B;22526;UMOE BIOENERGY S.A.;1-Próprio;CTC9007;3-Precoce/Média;4;121,36;9,58;586.859,21;30,34;2.009,11;248.602,04;2.009,11;23/07/2021;7;26/05/2025
20314;Fazenda Agua Mansa;180;Ambiente B;21920;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;4;16,44;12,2;100.371,20;4,11;269,84;31.271,47;269,84;06/04/2015;4;28/07/2019
20314;Fazenda Agua Mansa;180;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;RB966928;3-Precoce/Média;5;15,4;12,43;57.704,58;3,08;152,2;17.926,13;152,2;06/04/2015;4;20/07/2020
20314;Fazenda Agua Mansa;180;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;CTC9007;3-Precoce/Média;1;35,71;11,99;1.401.430,63;35,71;3.833,36;571.173,39;3.833,36;02/08/2021;8;06/08/2022
