CD_SAFRA;FAZENDA;AMBIENTE;VARIEDADE;CORTE;AREA_HA;TON_CANA;KG_ACUCAR;TCH;ATR;TAH_LINHA
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;4,00;136,09;18.967,47;34,02;139,38;4,74
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;4,91;172,86;23.491,20;35,20;135,90;4,78
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;4,91;192,02;26.762,61;39,11;139,38;5,45
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;5,96;210,77;28.642,70;35,36;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;5,96;202,11;28.169,45;33,91;139,38;4,73
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;7,20;254,99;34.653,20;35,42;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;7,20;270,97;37.767,60;37,64;139,38;5,25
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;4,58;161,46;21.942,17;35,25;135,90;4,79
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;4,58;173,35;24.160,20;37,85;139,38;5,28
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;5,12;180,40;24.516,50;35,23;135,90;4,79
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;5,12;317,62;44.098,76;62,04;138,84;8,61
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;7,76;273,94;37.227,73;35,30;135,90;4,80
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;7,76;480,86;66.762,30;61,97;138,84;8,60
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;9,09;321,96;43.757,50;35,42;135,91;4,81
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;9,09;562,49;78.095,82;61,88;138,84;8,59
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;2,61;91,94;12.494,24;35,23;135,90;4,79
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;2,61;161,35;22.401,18;61,82;138,84;8,58
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;2,13;75,50;10.260,98;35,45;135,90;4,82
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;2,13;131,23;18.219,67;61,61;138,84;8,55
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;10,31;364,97;49.598,96;35,40;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;10,31;638,89;88.703,00;61,97;138,84;8,60
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;5,42;191,79;26.066,27;35,39;135,91;4,81
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;5,42;335,95;46.643,09;61,98;138,84;8,61
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;4,19;147,56;20.053,49;35,22;135,90;4,79
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;4,19;140,73;19.481,24;33,59;138,43;4,65
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;4,19;56,36;6.148,85;13,45;109,11;1,47
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;5,96;210,77;28.642,70;35,36;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;5,96;367,82;51.063,08;61,71;138,83;8,57
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,82;28,73;3.905,17;35,04;135,92;4,76
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,76;38,62;5.382,91;50,82;139,38;7,08
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,17;76,78;10.434,71;35,38;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,17;111,90;15.596,52;51,57;139,38;7,19
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,82;28,73;3.905,17;35,04;135,92;4,76
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,82;41,73;5.816,89;50,89;139,39;7,09
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,80;62,88;8.546,03;34,93;135,91;4,75
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,80;92,88;12.945,26;51,60;139,37;7,19
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,31;81,82;11.120,40;35,42;135,91;4,81
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,31;118,82;16.560,00;51,44;139,38;7,17
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;11,47;145,02;19.710,05;12,64;135,91;1,72
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;11,47;710,47;98.641,61;61,94;138,84;8,60
22122;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;5;3,47;122,28;16.618,35;35,24;135,91;4,79
22223;Fazenda Agua Mansa;Ambiente D;IACSP95-5000;6;3,47;137,61;16.425,67;39,66;119,36;4,73
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;3,46;122,28;16.618,35;35,34;135,91;4,80
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;3,46;117,43;16.366,80;33,94;139,38;4,73
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,14;75,50;10.260,98;35,28;135,90;4,79
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,14;73,11;10.190,48;34,17;139,38;4,76
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;4,59;162,73;22.117,19;35,45;135,91;4,82
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;4,59;268,50;34.349,16;58,50;127,93;7,48
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;4,59;98,45;10.740,95;21,45;109,11;2,34
22122;Fazenda Agua Mansa;Ambiente A;RB92579;4;7,51;265,13;36.030,77;35,30;135,90;4,80
22223;Fazenda Agua Mansa;Ambiente A;RB92579;5;7,51;439,54;56.230,80;58,53;127,93;7,49
22324;Fazenda Agua Mansa;Ambiente A;RB92579;6;7,51;149,26;16.285,15;19,87;109,11;2,17
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,82;99,54;13.527,77;35,30;135,90;4,80
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,82;165,87;21.220,24;58,82;127,93;7,52
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;2,82;55,96;6.105,21;19,84;109,11;2,16
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,63;57,80;7.855,28;35,46;135,90;4,82
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,63;96,01;12.282,29;58,90;127,93;7,54
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;1,63;32,75;3.573,14;20,09;109,10;2,19
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,91;31,29;4.252,93;34,38;135,92;4,67
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,91;38,62;5.382,91;42,44;139,38;5,92
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,43;50,25;6.829,25;35,14;135,90;4,78
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,43;61,63;8.590,33;43,10;139,38;6,01
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,86;65,39;8.887,43;35,16;135,91;4,78
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,86;134,72;18.704,09;72,43;138,84;10,06
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,23;42,65;5.796,03;34,67;135,90;4,71
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,23;88,03;12.220,64;71,57;138,83;9,94
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,08;72,99;9.919,99;35,09;135,91;4,77
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,08;149,57;20.766,32;71,91;138,84;9,98
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,78;27,46;3.731,91;35,20;135,91;4,78
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,78;56,60;7.857,92;72,56;138,84;10,07
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;4,63;163,98;22.284,83;35,42;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;4,63;175,16;22.463,86;37,83;128,25;4,85
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;4,63;133,07;14.654,54;28,74;110,13;3,17
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;3,48;122,28;16.618,35;35,14;135,91;4,78
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;3,48;132,55;16.995,66;38,09;128,22;4,88
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;3,48;99,79;10.989,73;28,68;110,13;3,16
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,35;83,08;11.291,49;35,35;135,91;4,80
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,35;88,64;11.372,53;37,72;128,30;4,84
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;2,35;67,66;7.451,82;28,79;110,13;3,17
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,29;9,80;1.331,53;33,78;135,91;4,59
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,29;11,21;1.432,49;38,64;127,82;4,94
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;0,29;5,69;626,98;19,63;110,13;2,16
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,85;30,01;4.079,17;35,31;135,91;4,80
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,85;32,50;4.164,19;38,24;128,13;4,90
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;0,85;18,05;1.987,91;21,24;110,13;2,34
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;2,49;88,17;11.983,44;35,41;135,91;4,81
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;2,49;94,95;12.173,30;38,13;128,21;4,89
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;2,49;42,21;4.446,68;16,95;105,34;1,79
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;0,94;32,54;4.422,03;34,62;135,90;4,70
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;0,94;34,71;4.456,52;36,93;128,39;4,74
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;0,94;15,93;1.677,73;16,94;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,05;36,32;4.935,87;34,59;135,90;4,70
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,05;40,29;5.162,09;38,37;128,11;4,92
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;1,05;17,81;1.875,59;16,96;105,34;1,79
22122;Fazenda Agua Mansa;Ambiente B;RB92579;4;1,19;41,38;5.624,11;34,77;135,91;4,73
22223;Fazenda Agua Mansa;Ambiente B;RB92579;5;1,19;45,29;5.806,01;38,06;128,20;4,88
22324;Fazenda Agua Mansa;Ambiente B;RB92579;6;1,19;20,15;2.122,85;16,93;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente B;RB92579;4;3,25;114,70;15.587,07;35,29;135,90;4,80
22223;Fazenda Agua Mansa;Ambiente B;RB92579;5;3,25;124,04;15.902,77;38,16;128,21;4,89
22324;Fazenda Agua Mansa;Ambiente B;RB92579;6;3,25;54,89;5.781,72;16,89;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente B;RB92579;4;3,91;137,44;18.679,72;35,15;135,91;4,78
22223;Fazenda Agua Mansa;Ambiente B;RB92579;5;3,91;147,55;18.929,09;37,74;128,29;4,84
22324;Fazenda Agua Mansa;Ambiente B;RB92579;6;3,91;66,15;6.967,95;16,92;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente C;RB92579;4;2,59;91,94;12.494,24;35,50;135,90;4,82
22223;Fazenda Agua Mansa;Ambiente C;RB92579;5;2,59;87,16;11.176,23;33,65;128,23;4,32
22324;Fazenda Agua Mansa;Ambiente C;RB92579;6;2,59;43,62;4.594,40;16,84;105,34;1,77
22122;Fazenda Agua Mansa;Ambiente C;RB92579;4;3,95;139,96;19.021,85;35,43;135,91;4,82
22223;Fazenda Agua Mansa;Ambiente C;RB92579;5;3,95;135,50;17.385,74;34,30;128,31;4,40
22324;Fazenda Agua Mansa;Ambiente C;RB92579;6;3,95;66,61;7.016,91;16,86;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente C;RB92579;4;2,38;84,35;11.463,05;35,44;135,90;4,82
22223;Fazenda Agua Mansa;Ambiente C;RB92579;5;2,38;82,90;10.630,12;34,83;128,22;4,47
22324;Fazenda Agua Mansa;Ambiente C;RB92579;6;2,38;40,33;4.248,39;16,95;105,34;1,79
22122;Fazenda Agua Mansa;Ambiente C;RB92579;4;6,61;233,49;31.731,36;35,32;135,90;4,80
22223;Fazenda Agua Mansa;Ambiente C;RB92579;5;6,61;229,08;29.371,49;34,66;128,21;4,44
22324;Fazenda Agua Mansa;Ambiente C;RB92579;6;6,61;111,67;11.763,12;16,89;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;3,25;114,70;15.587,07;35,29;135,90;4,80
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;3,25;107,16;13.754,09;32,97;128,36;4,23
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;3,25;54,89;5.781,72;16,89;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;3,27;115,95;15.757,72;35,46;135,90;4,82
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;3,27;107,89;13.851,58;32,99;128,38;4,24
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;3,27;55,35;5.830,35;16,93;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;5,05;177,91;24.178,34;35,23;135,90;4,79
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;5,05;163,86;21.014,91;32,45;128,25;4,16
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;5,05;85,39;8.994,71;16,91;105,34;1,78
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;7,49;265,13;36.030,77;35,40;135,90;4,81
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;7,49;260,08;33.357,75;34,72;128,26;4,45
22324;Fazenda Agua Mansa;Ambiente D;RB92579;6;7,49;127,15;13.393,40;16,98;105,34;1,79
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;1,35;17,36;2.358,79;12,86;135,90;1,75
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;1,35;41,31;5.735,36;30,60;138,83;4,25
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;17,86;225,92;30.702,45;12,65;135,90;1,72
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;17,86;552,46;76.696,28;30,93;138,83;4,29
22122;Fazenda Agua Mansa;Ambiente D;RB92579;4;23,38;325,21;44.193,46;13,91;135,89;1,89
22223;Fazenda Agua Mansa;Ambiente D;RB92579;5;23,38;726,59;100.870,98;31,08;138,83;4,31
22122;Fazenda Agua Mansa;Ambiente C;CTC9002;3;25,01;1.138,29;152.471,58;45,51;133,95;6,10
22223;Fazenda Agua Mansa;Ambiente C;CTC9002;4;25,01;1.093,10;156.276,47;43,71;142,97;6,25
22425;Fazenda Agua Mansa;Ambiente C;VIVEIRO;1;24,77;2.543,19;366.996,40;102,67;144,31;14,82
22526;Fazenda Agua Mansa;Ambiente C;VIVEIRO;2;17,77;1.819,82;263.315,49;102,41;144,69;14,82
22122;Fazenda Agua Mansa;Ambiente C;DIVERSAS;3;22,51;1.290,23;172.823,63;57,32;133,95;7,68
22223;Fazenda Agua Mansa;Ambiente C;DIVERSAS;4;22,51;836,35;119.569,32;37,15;142,97;5,31
22425;Fazenda Agua Mansa;Ambiente C;VIVEIRO;1;22,79;2.340,97;337.819,55;102,72;144,31;14,82
22526;Fazenda Agua Mansa;Ambiente C;VIVEIRO;2;22,79;2.334,21;337.744,45;102,42;144,69;14,82
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;18,02;950,07;118.382,67;52,72;124,60;6,57
22223;Fazenda Agua Mansa;Ambiente C;RB92579;3;18,02;935,39;108.106,28;51,91;115,57;6,00
22425;Fazenda Agua Mansa;Ambiente C;CTC9007;1;17,80;2.050,55;260.429,79;115,20;127,00;14,63
22526;Fazenda Agua Mansa;Ambiente C;CTC9007;2;17,80;1.680,27;207.620,98;94,40;123,56;11,66
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;14,66;772,49;96.255,66;52,69;124,60;6,57
22223;Fazenda Agua Mansa;Ambiente C;RB92579;3;14,66;760,96;87.946,16;51,91;115,57;6,00
22425;Fazenda Agua Mansa;Ambiente C;CTC9007;1;26,00;3.114,74;418.075,15;119,80;134,22;16,08
22526;Fazenda Agua Mansa;Ambiente B;CTC9007;2;26,00;2.507,55;317.327,77;96,44;126,55;12,20
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;28,27;1.490,27;185.693,76;52,72;124,60;6,57
22223;Fazenda Agua Mansa;Ambiente C;RB92579;3;28,27;1.467,32;169.582,44;51,90;115,57;6,00
22425;Fazenda Agua Mansa;Ambiente C;RB975952;1;23,84;3.074,69;431.832,40;128,97;140,45;18,11
22526;Fazenda Agua Mansa;Ambiente B;RB975952;2;23,84;2.450,80;349.063,54;102,80;142,43;14,64
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;15,14;798,09;99.444,71;52,71;124,60;6,57
22425;Fazenda Agua Mansa;Ambiente C;CTC9007;1;28,93;3.465,79;465.194,57;119,80;134,22;16,08
22526;Fazenda Agua Mansa;Ambiente B;CTC9007;2;28,93;2.790,01;353.071,86;96,44;126,55;12,20
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;5,49;289,47;36.069,65;52,73;124,60;6,57
22223;Fazenda Agua Mansa;Ambiente C;RB92579;3;5,49;324,16;37.464,64;59,05;115,57;6,82
22425;Fazenda Agua Mansa;Ambiente C;CTC9007;1;30,27;3.486,52;442.805,03;115,18;127,00;14,63
22526;Fazenda Agua Mansa;Ambiente C;CTC9007;2;30,27;2.857,66;353.105,20;94,41;123,56;11,67
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;5,73;302,28;37.670,75;52,75;124,62;6,57
22223;Fazenda Agua Mansa;Ambiente C;RB92579;3;5,73;338,59;39.131,32;59,09;115,57;6,83
22425;Fazenda Agua Mansa;Ambiente C;CTC9007;1;17,98;2.071,77;263.124,63;115,23;127,00;14,63
22526;Fazenda Agua Mansa;Ambiente C;CTC9007;2;17,98;1.697,89;209.798,43;94,43;123,56;11,67
22122;Fazenda Agua Mansa;Ambiente B;RB92579;3;5,06;262,39;32.699,54;51,86;124,62;6,46
22223;Fazenda Agua Mansa;Ambiente B;RB92579;4;5,06;298,21;34.464,67;58,93;115,57;6,81
22425;Fazenda Agua Mansa;Ambiente B;CTC9007;1;38,81;4.649,90;624.131,41;119,81;134,22;16,08
22526;Fazenda Agua Mansa;Ambiente C;CTC9007;2;38,81;3.743,11;473.686,07;96,45;126,55;12,21
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;3,87;203,71;25.382,50;52,64;124,60;6,56
22223;Fazenda Agua Mansa;Ambiente C;RB92579;3;3,87;229,04;26.470,93;59,18;115,57;6,84
22425;Fazenda Agua Mansa;Ambiente C;RB975952;1;29,75;3.837,34;538.993,20;128,99;140,46;18,12
22526;Fazenda Agua Mansa;Ambiente A;RB975952;2;29,75;3.059,32;435.733,92;102,83;142,43;14,65
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;3,25;173,62;21.633,19;53,42;124,60;6,66
22425;Fazenda Agua Mansa;Ambiente C;RB975952;1;18,28;1.728,35;242.742,38;94,55;140,45;13,28
22526;Fazenda Agua Mansa;Ambiente B;RB975952;2;18,28;1.879,32;267.668,31;102,81;142,43;14,64
22122;Fazenda Agua Mansa;Ambiente C;RB92579;2;13,20;705,54;87.913,57;53,45;124,60;6,66
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;9,88;520,46;64.851,50;52,68;124,60;6,56
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;9,88;583,65;67.453,77;59,07;115,57;6,83
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;1,97;103,62;12.911,89;52,60;124,60;6,55
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;1,97;116,59;13.474,31;59,18;115,57;6,84
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;2,91;153,30;19.101,41;52,68;124,60;6,56
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;2,91;171,36;19.805,08;58,89;115,57;6,81
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;2,32;122,42;15.256,60;52,77;124,62;6,58
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;2,32;136,76;15.805,74;58,95;115,57;6,81
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;0,89;46,45;5.787,98;52,19;124,60;6,50
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;0,89;51,72;5.976,95;58,11;115,57;6,72
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;5,52;315,80;39.349,32;57,21;124,60;7,13
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;5,52;325,60;37.631,02;58,99;115,57;6,82
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;7,54;431,68;53.788,80;57,25;124,60;7,13
22122;Fazenda Agua Mansa;Ambiente A;RB92579;2;18,22;1.099,80;137.039,89;60,36;124,60;7,52
22223;Fazenda Agua Mansa;Ambiente A;RB92579;3;18,22;1.207,83;139.592,42;66,29;115,57;7,66
22122;Fazenda Agua Mansa;Ambiente A;RB92579;2;27,16;1.639,26;204.257,94;60,36;124,60;7,52
22223;Fazenda Agua Mansa;Ambiente A;RB92579;3;27,16;1.800,32;208.068,27;66,29;115,57;7,66
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;25,97;1.567,77;195.350,60;60,37;124,60;7,52
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;25,97;1.722,48;199.072,54;66,33;115,57;7,67
22122;Fazenda Agua Mansa;Ambiente B;RB92579;2;14,98;908,33;113.180,72;60,64;124,60;7,56
22223;Fazenda Agua Mansa;Ambiente B;RB92579;3;14,98;996,15;115.128,37;66,50;115,57;7,69
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;10,22;834,29;121.223,57;81,63;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;10,22;872,99;125.328,12;85,42;143,56;12,26
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;10,22;687,31;95.568,65;67,25;139,05;9,35
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;10,22;598,71;84.408,00;58,58;140,98;8,26
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;28,88;2.357,17;342.500,06;81,62;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;28,88;2.466,51;354.099,09;85,41;143,56;12,26
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;28,88;1.941,87;270.010,51;67,24;139,05;9,35
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;28,88;1.691,94;238.533,73;58,59;140,98;8,26
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;49,75;4.469,27;660.349,90;89,83;147,75;13,27
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;49,75;4.575,88;668.064,40;91,98;146,00;13,43
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;49,75;2.667,79;370.695,65;53,62;138,95;7,45
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;49,75;2.733,20;385.383,82;54,94;141,00;7,75
22223;Fazenda Agua Mansa;Ambiente C;CTC9001BT;1;49,59;4.454,27;658.134,92;89,82;147,75;13,27
22324;Fazenda Agua Mansa;Ambiente C;CTC9001BT;2;49,59;5.381,79;784.630,38;108,53;145,79;15,82
22425;Fazenda Agua Mansa;Ambiente C;CTC9001BT;3;49,59;4.774,38;696.391,67;96,28;145,86;14,04
22526;Fazenda Agua Mansa;Ambiente C;CTC9001BT;4;49,59;2.451,52;353.450,38;49,44;144,18;7,13
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;15,26;1.245,17;180.924,66;81,60;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;15,26;1.403,90;204.965,26;92,00;146,00;13,43
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;15,26;818,27;113.700,02;53,62;138,95;7,45
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;15,26;1.054,73;145.567,07;69,12;138,01;9,54
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;16,42;1.340,39;194.761,01;81,63;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;16,42;1.305,95;176.201,91;79,53;134,92;10,73
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;16,42;1.104,19;153.533,14;67,25;139,05;9,35
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;16,42;1.134,18;156.532,73;69,07;138,01;9,53
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;15,62;1.275,08;185.271,46;81,63;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;15,62;1.242,39;167.625,72;79,54;134,92;10,73
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;15,62;1.050,67;146.092,03;67,26;139,05;9,35
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;15,62;1.078,91;148.904,08;69,07;138,01;9,53
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;7,89;643,82;93.547,51;81,60;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;7,89;870,61;123.831,13;110,34;142,23;15,69
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;7,89;548,50;75.623,90;69,52;137,87;9,58
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;7,89;544,58;75.159,86;69,02;138,01;9,53
22223;Fazenda Agua Mansa;Ambiente D;CTC9001BT;1;23,53;1.920,88;279.105,92;81,64;145,30;11,86
22324;Fazenda Agua Mansa;Ambiente D;CTC9001BT;2;23,53;2.596,00;369.241,85;110,33;142,23;15,69
22425;Fazenda Agua Mansa;Ambiente D;CTC9001BT;3;23,53;1.635,01;225.427,10;69,49;137,87;9,58
22526;Fazenda Agua Mansa;Ambiente D;CTC9001BT;4;23,53;1.626,34;224.457,08;69,12;138,01;9,54
22223;Fazenda Agua Mansa;Ambiente D;CTC9001;1;26,20;2.139,95;310.937,34;81,68;145,30;11,87
22324;Fazenda Agua Mansa;Ambiente D;CTC9001;2;26,20;3.469,52;499.916,59;132,42;144,09;19,08
22425;Fazenda Agua Mansa;Ambiente D;CTC9001;3;26,20;1.557,86;222.173,19;59,46;142,61;8,48
22526;Fazenda Agua Mansa;Ambiente D;CTC9001;4;26,20;1.941,48;275.804,99;74,10;142,06;10,53
22223;Fazenda Agua Mansa;Ambiente D;CTC9001;1;40,70;4.112,89;594.452,09;101,05;144,53;14,61
22324;Fazenda Agua Mansa;Ambiente D;CTC9001;2;40,70;5.389,76;776.601,70;132,43;144,09;19,08
22425;Fazenda Agua Mansa;Ambiente D;CTC9001;3;40,70;2.420,55;345.205,87;59,47;142,61;8,48
22526;Fazenda Agua Mansa;Ambiente D;CTC9001;4;40,70;3.016,14;428.470,65;74,11;142,06;10,53
